80.000,6.000,20.000,0.755
90.000,6.000,20.000,0.740
100.000,6.000,20.000,0.803
110.000,6.000,20.000,0.793
120.000,6.000,20.000,0.791
130.000,6.000,20.000,0.789
140.000,6.000,20.000,0.815
150.000,6.000,20.000,0.776
160.000,6.000,20.000,0.799
170.000,6.000,20.000,0.848
180.000,6.000,20.000,0.816
190.000,6.000,20.000,0.818
200.000,6.000,20.000,0.811
210.000,6.000,20.000,0.797
220.000,6.000,20.000,0.863
230.000,6.000,20.000,0.829
240.000,6.000,20.000,0.822
250.000,6.000,20.000,0.834
260.000,6.000,20.000,0.832
270.000,6.000,20.000,0.829
280.000,6.000,20.000,0.819
290.000,6.000,20.000,0.823
300.000,6.000,20.000,0.801
10.000,6.000,20.000,0.663
20.000,6.000,20.000,0.746
30.000,6.000,20.000,0.800
40.000,6.000,20.000,0.787
50.000,6.000,20.000,0.821
60.000,6.000,20.000,0.828
70.000,6.000,20.000,0.827
80.000,6.000,20.000,0.822
90.000,6.000,20.000,0.865
100.000,6.000,20.000,0.868
110.000,6.000,20.000,0.842
120.000,6.000,20.000,0.855
130.000,6.000,20.000,0.868
140.000,6.000,20.000,0.867
150.000,6.000,20.000,0.853
160.000,6.000,20.000,0.881
170.000,6.000,20.000,0.875
180.000,6.000,20.000,0.859
190.000,6.000,20.000,0.856
200.000,6.000,20.000,0.875
210.000,6.000,20.000,0.886
220.000,6.000,20.000,0.881
230.000,6.000,20.000,0.877
240.000,6.000,20.000,0.880
250.000,6.000,20.000,0.884
260.000,6.000,20.000,0.893
270.000,6.000,20.000,0.881
280.000,6.000,20.000,0.886
290.000,6.000,20.000,0.889
300.000,6.000,20.000,0.882
10.000,6.000,20.000,0.664
20.000,6.000,20.000,0.763
30.000,6.000,20.000,0.799
40.000,6.000,20.000,0.823
50.000,6.000,20.000,0.838
60.000,6.000,20.000,0.825
70.000,6.000,20.000,0.851
80.000,6.000,20.000,0.844
90.000,6.000,20.000,0.848
100.000,6.000,20.000,0.854
110.000,6.000,20.000,0.862
120.000,6.000,20.000,0.843
130.000,6.000,20.000,0.867
140.000,6.000,20.000,0.880
150.000,6.000,20.000,0.881
160.000,6.000,20.000,0.875
170.000,6.000,20.000,0.893
180.000,6.000,20.000,0.871
190.000,6.000,20.000,0.869
200.000,6.000,20.000,0.867
210.000,6.000,20.000,0.889
220.000,6.000,20.000,0.875
230.000,6.000,20.000,0.892
240.000,6.000,20.000,0.891
250.000,6.000,20.000,0.877
260.000,6.000,20.000,0.879
270.000,6.000,20.000,0.879
280.000,6.000,20.000,0.891
290.000,6.000,20.000,0.892
300.000,6.000,20.000,0.883
10.000,6.000,20.000,0.613
20.000,6.000,20.000,0.788
30.000,6.000,20.000,0.807
40.000,6.000,20.000,0.819
50.000,6.000,20.000,0.841
60.000,6.000,20.000,0.852
70.000,6.000,20.000,0.829
80.000,6.000,20.000,0.846
90.000,6.000,20.000,0.857
100.000,6.000,20.000,0.853
110.000,6.000,20.000,0.870
120.000,6.000,20.000,0.851
130.000,6.000,20.000,0.869
140.000,6.000,20.000,0.868
150.000,6.000,20.000,0.874
160.000,6.000,20.000,0.883
170.000,6.000,20.000,0.877
180.000,6.000,20.000,0.863
190.000,6.000,20.000,0.873
200.000,6.000,20.000,0.882
210.000,6.000,20.000,0.885
220.000,6.000,20.000,0.879
230.000,6.000,20.000,0.898
240.000,6.000,20.000,0.886
250.000,6.000,20.000,0.875
260.000,6.000,20.000,0.890
270.000,6.000,20.000,0.882
10.000,6.000,20.000,0.662
20.000,6.000,20.000,0.772
30.000,6.000,20.000,0.797
40.000,6.000,20.000,0.830
50.000,6.000,20.000,0.845
60.000,6.000,20.000,0.833
70.000,6.000,20.000,0.847
80.000,6.000,20.000,0.849
90.000,6.000,20.000,0.864
100.000,6.000,20.000,0.862
110.000,6.000,20.000,0.870
120.000,6.000,20.000,0.873
130.000,6.000,20.000,0.870
140.000,6.000,20.000,0.866
150.000,6.000,20.000,0.873
160.000,6.000,20.000,0.873
170.000,6.000,20.000,0.873
180.000,6.000,20.000,0.882
190.000,6.000,20.000,0.881
200.000,6.000,20.000,0.883
210.000,6.000,20.000,0.874
220.000,6.000,20.000,0.883
230.000,6.000,20.000,0.882
240.000,6.000,20.000,0.887
250.000,6.000,20.000,0.877
260.000,6.000,20.000,0.890
270.000,6.000,20.000,0.881
280.000,6.000,20.000,0.871
290.000,6.000,20.000,0.890
300.000,6.000,20.000,0.878
10.000,6.000,20.000,0.665
20.000,6.000,20.000,0.796
30.000,6.000,20.000,0.797
40.000,6.000,20.000,0.808
50.000,6.000,20.000,0.835
60.000,6.000,20.000,0.855
70.000,6.000,20.000,0.858
80.000,6.000,20.000,0.848
90.000,6.000,20.000,0.863
100.000,6.000,20.000,0.869
110.000,6.000,20.000,0.883
120.000,6.000,20.000,0.858
130.000,6.000,20.000,0.876
140.000,6.000,20.000,0.868
150.000,6.000,20.000,0.853
160.000,6.000,20.000,0.876
170.000,6.000,20.000,0.871
180.000,6.000,20.000,0.868
190.000,6.000,20.000,0.870
200.000,6.000,20.000,0.875
210.000,6.000,20.000,0.880
220.000,6.000,20.000,0.876
230.000,6.000,20.000,0.884
240.000,6.000,20.000,0.882
250.000,6.000,20.000,0.886
260.000,6.000,20.000,0.870
270.000,6.000,20.000,0.885
280.000,6.000,20.000,0.888
290.000,6.000,20.000,0.888
300.000,6.000,20.000,0.881
10.000,6.000,20.000,0.688
20.000,6.000,20.000,0.789
30.000,6.000,20.000,0.819
40.000,6.000,20.000,0.827
50.000,6.000,20.000,0.817
60.000,6.000,20.000,0.844
70.000,6.000,20.000,0.853
80.000,6.000,20.000,0.867
90.000,6.000,20.000,0.856
100.000,6.000,20.000,0.867
110.000,6.000,20.000,0.873
120.000,6.000,20.000,0.854
130.000,6.000,20.000,0.872
140.000,6.000,20.000,0.874
150.000,6.000,20.000,0.877
160.000,6.000,20.000,0.877
170.000,6.000,20.000,0.887
180.000,6.000,20.000,0.878
190.000,6.000,20.000,0.874
200.000,6.000,20.000,0.888
210.000,6.000,20.000,0.878
220.000,6.000,20.000,0.877
230.000,6.000,20.000,0.877
240.000,6.000,20.000,0.883
250.000,6.000,20.000,0.871
260.000,6.000,20.000,0.883
270.000,6.000,20.000,0.885
280.000,6.000,20.000,0.898
290.000,6.000,20.000,0.896
300.000,6.000,20.000,0.881
10.000,5.000,20.000,0.658
20.000,5.000,20.000,0.794
30.000,5.000,20.000,0.828
40.000,5.000,20.000,0.848
50.000,5.000,20.000,0.840
60.000,5.000,20.000,0.860
70.000,5.000,20.000,0.846
80.000,5.000,20.000,0.868
90.000,5.000,20.000,0.861
100.000,5.000,20.000,0.863
110.000,5.000,20.000,0.877
120.000,5.000,20.000,0.870
130.000,5.000,20.000,0.880
140.000,5.000,20.000,0.865
150.000,5.000,20.000,0.868
160.000,5.000,20.000,0.880
170.000,5.000,20.000,0.882
180.000,5.000,20.000,0.892
190.000,5.000,20.000,0.870
200.000,5.000,20.000,0.879
210.000,5.000,20.000,0.882
220.000,5.000,20.000,0.876
230.000,5.000,20.000,0.885
240.000,5.000,20.000,0.896
250.000,5.000,20.000,0.880
260.000,5.000,20.000,0.889
270.000,5.000,20.000,0.879
280.000,5.000,20.000,0.878
290.000,5.000,20.000,0.888
300.000,5.000,20.000,0.891
10.000,7.000,20.000,0.689
20.000,7.000,20.000,0.793
30.000,7.000,20.000,0.830
40.000,7.000,20.000,0.840
50.000,7.000,20.000,0.840
60.000,7.000,20.000,0.835
70.000,7.000,20.000,0.851
80.000,7.000,20.000,0.874
90.000,7.000,20.000,0.858
100.000,7.000,20.000,0.867
110.000,7.000,20.000,0.874
120.000,7.000,20.000,0.869
130.000,7.000,20.000,0.875
140.000,7.000,20.000,0.871
150.000,7.000,20.000,0.870
160.000,7.000,20.000,0.876
170.000,7.000,20.000,0.869
180.000,7.000,20.000,0.863
190.000,7.000,20.000,0.873
200.000,7.000,20.000,0.885
210.000,7.000,20.000,0.892
220.000,7.000,20.000,0.883
230.000,7.000,20.000,0.888
240.000,7.000,20.000,0.878
250.000,7.000,20.000,0.891
260.000,7.000,20.000,0.880
270.000,7.000,20.000,0.876
280.000,7.000,20.000,0.886
290.000,7.000,20.000,0.882
300.000,7.000,20.000,0.884
10.000,7.000,20.000,0.203
20.000,7.000,20.000,0.191
30.000,7.000,20.000,0.207
40.000,7.000,20.000,0.228
50.000,7.000,20.000,0.247
60.000,7.000,20.000,0.293
70.000,7.000,20.000,0.284
80.000,7.000,20.000,0.323
90.000,7.000,20.000,0.320
100.000,7.000,20.000,0.321
110.000,7.000,20.000,0.342
120.000,7.000,20.000,0.329
130.000,7.000,20.000,0.328
140.000,7.000,20.000,0.349
150.000,7.000,20.000,0.350
160.000,7.000,20.000,0.327
170.000,7.000,20.000,0.368
180.000,7.000,20.000,0.371
190.000,7.000,20.000,0.363
200.000,7.000,20.000,0.385
210.000,7.000,20.000,0.385
220.000,7.000,20.000,0.365
230.000,7.000,20.000,0.381
240.000,7.000,20.000,0.387
250.000,7.000,20.000,0.387
260.000,7.000,20.000,0.398
270.000,7.000,20.000,0.396
280.000,7.000,20.000,0.389
290.000,7.000,20.000,0.409
300.000,7.000,20.000,0.414
10.000,7.000,20.000,0.180
20.000,7.000,20.000,0.206
30.000,7.000,20.000,0.207
40.000,7.000,20.000,0.242
50.000,7.000,20.000,0.280
60.000,7.000,20.000,0.291
70.000,7.000,20.000,0.290
80.000,7.000,20.000,0.311
90.000,7.000,20.000,0.299
100.000,7.000,20.000,0.302
110.000,7.000,20.000,0.315
120.000,7.000,20.000,0.329
130.000,7.000,20.000,0.341
140.000,7.000,20.000,0.340
150.000,7.000,20.000,0.337
160.000,7.000,20.000,0.361
170.000,7.000,20.000,0.359
180.000,7.000,20.000,0.339
190.000,7.000,20.000,0.359
200.000,7.000,20.000,0.367
210.000,7.000,20.000,0.380
220.000,7.000,20.000,0.384
230.000,7.000,20.000,0.365
240.000,7.000,20.000,0.394
250.000,7.000,20.000,0.385
260.000,7.000,20.000,0.389
270.000,7.000,20.000,0.394
280.000,7.000,20.000,0.394
290.000,7.000,20.000,0.412
300.000,7.000,20.000,0.400
310.000,7.000,20.000,0.411
320.000,7.000,20.000,0.410
330.000,7.000,20.000,0.409
340.000,7.000,20.000,0.406
350.000,7.000,20.000,0.420
360.000,7.000,20.000,0.425
370.000,7.000,20.000,0.419
380.000,7.000,20.000,0.424
390.000,7.000,20.000,0.412
400.000,7.000,20.000,0.422
410.000,7.000,20.000,0.428
420.000,7.000,20.000,0.445
430.000,7.000,20.000,0.432
440.000,7.000,20.000,0.427
450.000,7.000,20.000,0.453
460.000,7.000,20.000,0.447
470.000,7.000,20.000,0.445
480.000,7.000,20.000,0.458
490.000,7.000,20.000,0.465
500.000,7.000,20.000,0.460
510.000,7.000,20.000,0.483
520.000,7.000,20.000,0.462
530.000,7.000,20.000,0.488
540.000,7.000,20.000,0.477
550.000,7.000,20.000,0.475
560.000,7.000,20.000,0.482
570.000,7.000,20.000,0.480
580.000,7.000,20.000,0.474
590.000,7.000,20.000,0.474
600.000,7.000,20.000,0.500
610.000,7.000,20.000,0.508
620.000,7.000,20.000,0.496
630.000,7.000,20.000,0.506
640.000,7.000,20.000,0.501
650.000,7.000,20.000,0.498
660.000,7.000,20.000,0.495
670.000,7.000,20.000,0.492
680.000,7.000,20.000,0.502
690.000,7.000,20.000,0.516
700.000,7.000,20.000,0.503
710.000,7.000,20.000,0.513
720.000,7.000,20.000,0.513
730.000,7.000,20.000,0.520
740.000,7.000,20.000,0.509
750.000,7.000,20.000,0.508
760.000,7.000,20.000,0.521
770.000,7.000,20.000,0.509
780.000,7.000,20.000,0.492
790.000,7.000,20.000,0.494
800.000,7.000,20.000,0.497
810.000,7.000,20.000,0.514
820.000,7.000,20.000,0.513
830.000,7.000,20.000,0.520
840.000,7.000,20.000,0.497
850.000,7.000,20.000,0.541
860.000,7.000,20.000,0.515
870.000,7.000,20.000,0.505
880.000,7.000,20.000,0.517
890.000,7.000,20.000,0.516
900.000,7.000,20.000,0.506
10.000,7.000,20.000,0.228
20.000,7.000,20.000,0.269
30.000,7.000,20.000,0.291
40.000,7.000,20.000,0.299
50.000,7.000,20.000,0.290
60.000,7.000,20.000,0.298
70.000,7.000,20.000,0.308
80.000,7.000,20.000,0.324
90.000,7.000,20.000,0.315
100.000,7.000,20.000,0.324
110.000,7.000,20.000,0.326
120.000,7.000,20.000,0.310
130.000,7.000,20.000,0.318
140.000,7.000,20.000,0.310
150.000,7.000,20.000,0.319
160.000,7.000,20.000,0.324
170.000,7.000,20.000,0.320
180.000,7.000,20.000,0.323
190.000,7.000,20.000,0.332
200.000,7.000,20.000,0.327
210.000,7.000,20.000,0.308
220.000,7.000,20.000,0.327
230.000,7.000,20.000,0.324
240.000,7.000,20.000,0.326
250.000,7.000,20.000,0.339
260.000,7.000,20.000,0.326
270.000,7.000,20.000,0.332
280.000,7.000,20.000,0.343
290.000,7.000,20.000,0.330
300.000,7.000,20.000,0.333
310.000,7.000,20.000,0.335
320.000,7.000,20.000,0.335
330.000,7.000,20.000,0.344
340.000,7.000,20.000,0.337
350.000,7.000,20.000,0.338
360.000,7.000,20.000,0.331
370.000,7.000,20.000,0.326
380.000,7.000,20.000,0.351
390.000,7.000,20.000,0.339
400.000,7.000,20.000,0.361
410.000,7.000,20.000,0.361
420.000,7.000,20.000,0.360
430.000,7.000,20.000,0.345
440.000,7.000,20.000,0.348
450.000,7.000,20.000,0.347
460.000,7.000,20.000,0.352
470.000,7.000,20.000,0.370
480.000,7.000,20.000,0.352
490.000,7.000,20.000,0.363
500.000,7.000,20.000,0.352
510.000,7.000,20.000,0.375
520.000,7.000,20.000,0.370
530.000,7.000,20.000,0.378
540.000,7.000,20.000,0.383
550.000,7.000,20.000,0.375
560.000,7.000,20.000,0.359
570.000,7.000,20.000,0.383
580.000,7.000,20.000,0.380
590.000,7.000,20.000,0.376
600.000,7.000,20.000,0.376
610.000,7.000,20.000,0.370
620.000,7.000,20.000,0.380
630.000,7.000,20.000,0.383
640.000,7.000,20.000,0.391
650.000,7.000,20.000,0.386
660.000,7.000,20.000,0.399
670.000,7.000,20.000,0.391
680.000,7.000,20.000,0.384
690.000,7.000,20.000,0.388
700.000,7.000,20.000,0.399
710.000,7.000,20.000,0.406
720.000,7.000,20.000,0.404
730.000,7.000,20.000,0.393
740.000,7.000,20.000,0.398
750.000,7.000,20.000,0.418
760.000,7.000,20.000,0.398
770.000,7.000,20.000,0.410
780.000,7.000,20.000,0.418
790.000,7.000,20.000,0.404
100.000,7.000,20.000,0.304
200.000,7.000,20.000,0.331
300.000,7.000,20.000,0.330
400.000,7.000,20.000,0.353
500.000,7.000,20.000,0.346
600.000,7.000,20.000,0.405
700.000,7.000,20.000,0.400
800.000,7.000,20.000,0.426
900.000,7.000,20.000,0.412
1000.000,7.000,20.000,0.440
1100.000,7.000,20.000,0.435
1200.000,7.000,20.000,0.447
1300.000,7.000,20.000,0.448
1400.000,7.000,20.000,0.406
1500.000,7.000,20.000,0.367
1600.000,7.000,20.000,0.150
1700.000,7.000,20.000,0.120
1800.000,7.000,20.000,0.133
1900.000,7.000,20.000,0.131
